관측일,지점번호,일평균풍속,일풍정,최대풍향,최대풍속,최대풍속시각,최대순간풍향,최대순간풍속,최대순간풍속시각,일평균기온,최고기온,최고기온시각,최저기온,최저기온시각,일평균이슬점온도,일평균지면온도,일최저초상온도,일평균상대습도,최저습도,최저습도시각,일평균수증기압,소형증발량,대형증발량,안개계속시간,일평균현지기압,일평균해면기압,최고해면기압,최고해면기압시각,최저해면기압,최저해면기압시각,일평균전운량,일조합,가조시간,캄벨일조,일사합,최대1시간일사,최대1시간일사시각,일강수량,9-9강수량,강수계속시간,1시간최다강수량,1시간최다강수량시각,10분최다강수량,10분최다강수량시각,최대강우강도,최대강우강도시각,최심신적설,최심신적설시각,최심적설,최심적설시각,0.5m지중온도,1.0m지중온도,1.5m지중온도,3.0m지중온도,5.0m지중온도
20200926,95,1.9,1622,2,4.6,1310,36,9.2,1330,16.3,22.8,1234,10.2,635,12.6,18.8,7.1,81.9,49.0,1245,14.6,3.3,2.3,-9.00,999.9,1018.2,1020.5,2350,1016.4,334,4.3,8.8,12.0,-9.0,13.88,2.35,1200,0.0,0.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,98,1.4,1211,7,3.7,1405,5,8.0,1359,17.3,23.8,1409,12.6,618,12.6,22.0,10.3,75.8,47.0,1358,14.6,-9.0,-9.0,-9.00,1004.2,1017.8,1020.0,2336,1016.1,341,4.3,10.2,12.0,-9.0,18.05,2.72,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,99,2.1,1805,5,4.5,1616,5,8.9,1515,17.2,24.6,1443,11.3,436,12.2,19.7,8.6,74.5,49.0,1359,14.2,-9.0,-9.0,-9.00,1014.3,1017.9,1020.1,2352,1016.2,308,3.8,10.3,12.0,-9.0,18.58,2.87,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,100,3.3,2824,5,5.2,1042,5,11.4,744,12.3,14.8,1307,11.6,43,11.3,14.0,10.3,94.4,81.0,1309,13.4,1.5,1.1,-9.00,929.8,1018.3,1020.4,2359,1016.1,310,7.3,1.5,12.0,-9.0,7.75,1.85,1200,9.0,-9.0,-9.00,2.1,728,0.7,732,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,101,1.3,1082,9,4.4,1334,36,6.2,1642,16.9,22.0,1233,12.8,359,12.2,18.8,8.6,75.9,50.0,1236,14.3,3.1,2.2,-9.00,1008.7,1017.6,1019.9,2356,1015.5,336,-9.0,5.4,12.0,-9.0,12.21,1.93,1100,0.1,0.1,-9.00,0.1,-9,0.1,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.7,23.3,23.5,21.5,17.8,
20200926,102,1.9,1652,34,3.8,1611,5,5.4,840,19.4,22.7,1243,15.8,530,14.9,24.2,11.5,76.8,52.0,1235,17.0,4.7,3.3,-9.00,1012.3,1016.5,1018.0,2355,1014.7,245,0.6,10.8,12.0,-9.0,20.33,2.88,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,104,2.2,1890,20,4.7,1354,11,8.0,1353,16.8,19.3,1317,15.6,1904,14.8,17.0,16.2,88.6,71.0,1041,16.9,1.9,1.3,-9.00,1008.8,1017.7,1019.6,2357,1015.3,334,9.3,1.1,12.0,-9.0,7.54,1.64,1000,5.8,5.6,5.00,3.5,1521,1.9,1601,-9.0,-9,-9.0,-9,-9.0,-9,19.7,20.5,20.7,19.4,15.7,
20200926,105,2.8,2388,34,5.4,1146,27,10.2,1206,17.8,19.9,1140,16.6,1918,15.2,18.8,16.0,85.8,70.0,1054,17.3,2.1,1.5,-9.00,1015.1,1018.3,1020.2,2346,1016.0,326,7.5,0.6,12.0,-9.0,8.43,1.76,1000,5.2,-9.0,-9.00,2.3,1528,1.8,1554,-9.0,-9,-9.0,-9,-9.0,-9,20.4,21.6,21.9,19.5,17.2,
20200926,106,4.5,3909,5,7.5,1433,5,10.8,1415,17.4,19.5,1137,16.0,740,14.5,20.3,16.4,83.5,72.0,1054,16.5,-9.0,-9.0,-9.00,1012.8,1017.6,1019.6,2114,1015.2,248,6.8,2.1,12.0,-9.0,-9.00,-9.00,-9,3.0,-9.0,-9.00,1.6,706,1.1,756,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,108,2.4,2114,5,6.2,1619,2,10.5,1617,19.3,24.8,1458,14.8,537,11.7,20.4,10.0,62.5,45.0,1311,13.7,5.2,3.6,-9.00,1006.7,1016.7,1018.9,2343,1015.1,301,4.0,8.0,12.0,-9.0,15.92,2.52,1000,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.4,23.2,23.5,21.7,18.1,
20200926,112,3.5,3008,7,6.4,1801,5,9.9,1711,19.3,23.9,1441,15.7,617,11.1,19.1,12.9,60.3,40.0,1443,13.3,5.7,4.0,-9.00,1008.4,1016.5,1018.5,2348,1015.0,251,3.9,9.8,12.0,-9.0,16.32,2.64,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,21.2,21.4,21.4,20.2,17.0,
20200926,114,1.2,1062,2,4.3,1326,2,7.8,1324,17.6,23.2,1317,12.8,615,11.3,22.1,8.7,68.9,41.0,1446,13.4,4.3,3.0,-9.00,999.0,1016.5,1018.9,2349,1014.7,254,5.5,6.8,12.0,-9.0,15.37,2.39,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,115,7.3,6331,7,11.5,31,5,19.5,334,17.5,18.9,1211,16.6,156,15.2,18.4,14.5,87.3,78.0,1637,17.3,3.1,2.1,-9.00,988.7,1014.6,1017.6,2313,1010.9,309,7.9,1.3,12.0,-9.0,9.39,1.79,1100,7.9,0.8,7.58,4.4,206,1.4,247,-9.0,-9,-9.0,-9,-9.0,-9,20.6,21.2,21.0,17.4,16.0,
20200926,119,2.1,1793,7,3.9,1254,7,8.7,1628,20.0,24.9,1507,15.7,625,12.6,20.9,10.5,63.1,48.0,1618,14.6,4.7,3.3,-9.00,1012.0,1016.6,1018.8,2358,1015.0,258,2.8,9.8,12.0,-9.0,16.99,2.59,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,121,1.5,1260,2,4.8,1246,36,8.6,1239,17.0,23.4,1223,12.9,158,11.8,20.9,11.6,73.5,43.0,1438,13.9,-9.0,-9.0,-9.00,988.5,1016.6,1019.2,2400,1014.2,250,5.8,5.2,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,127,1.3,1157,9,4.7,1446,9,7.8,1251,16.8,23.8,1314,11.3,542,11.8,20.4,10.3,75.3,42.0,1450,13.8,-9.0,-9.0,-9.00,1003.0,1016.6,1018.8,2354,1014.9,127,5.1,8.5,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,129,2.1,1848,5,4.2,1214,5,6.5,1206,19.7,25.0,1501,15.0,339,11.6,20.4,11.4,61.0,43.0,1424,13.6,5.5,3.8,-9.00,1013.1,1016.0,1018.1,2347,1014.3,312,3.6,10.4,12.0,-9.0,19.93,2.89,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,130,5.8,5011,34,8.3,1142,34,12.2,203,18.2,21.7,1322,16.2,2319,15.6,20.3,16.2,85.6,69.0,1122,17.7,-9.0,-9.0,-9.00,1010.9,1016.6,1019.0,2346,1013.7,257,5.9,6.8,12.0,-9.0,-9.00,-9.00,-9,3.6,-9.0,-9.00,2.3,1741,1.3,1739,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,131,2.5,2160,7,5.1,1727,2,8.9,1446,19.4,25.1,1540,15.6,517,11.8,22.1,14.1,62.9,42.0,1728,13.8,5.7,4.0,-9.00,1009.2,1015.8,1018.2,2354,1014.2,234,3.6,8.9,12.0,-9.0,19.29,2.93,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,133,1.2,1063,9,3.1,1308,11,5.6,1156,19.4,25.5,1516,15.0,620,13.2,22.3,12.4,69.1,49.0,1352,15.2,5.1,3.6,-9.00,1007.8,1016.0,1018.2,2348,1014.1,217,3.8,7.9,12.0,-9.0,19.91,3.14,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.2,23.7,24.1,22.8,19.2,
20200926,135,1.2,1004,9,4.7,1322,9,7.6,1329,16.3,22.6,1413,10.6,524,11.2,21.6,10.6,73.8,49.0,1523,13.3,4.3,3.0,-9.00,987.0,1015.6,1018.2,2342,1013.9,1451,3.9,7.8,12.0,-9.0,17.69,3.07,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,136,1.0,837,7,2.2,1337,9,4.9,1441,17.5,24.2,1537,11.3,619,11.8,21.1,10.3,72.0,42.0,1524,13.9,4.0,2.8,-9.00,999.9,1016.4,1018.8,2400,1014.5,121,6.3,7.7,12.0,-9.0,16.35,2.59,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,137,0.7,579,9,2.0,1317,9,6.1,1428,17.5,24.4,1453,12.1,542,13.4,21.5,10.0,79.4,51.0,1457,15.4,-9.0,-9.0,-9.00,1004.7,1016.0,1018.6,2349,1014.0,246,4.8,7.7,12.0,-9.0,17.93,2.93,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,138,3.4,2961,36,6.1,1608,2,8.8,1611,19.7,22.8,1146,17.9,2351,14.8,22.3,16.4,73.6,61.0,931,16.9,4.5,3.2,-9.00,1015.4,1015.9,1018.0,2217,1013.1,143,6.4,7.7,12.0,-9.0,17.23,2.82,1100,1.1,1.9,1.08,1.1,2305,1.1,2328,-9.0,-9,-9.0,-9,-9.0,-9,22.2,22.3,22.2,20.3,17.4,
20200926,140,1.5,1300,2,2.9,1235,2,5.8,1259,20.0,25.2,1508,16.2,558,12.7,24.9,14.6,63.8,47.0,1400,14.7,-9.0,-9.0,-9.00,1012.2,1014.9,1016.8,2338,1013.1,114,3.0,9.8,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,143,1.5,1300,11,4.0,1939,14,5.6,1235,19.4,25.0,1259,14.6,530,13.5,22.0,11.0,70.4,46.0,1223,15.5,4.1,2.9,-9.00,1009.0,1015.3,1017.8,2348,1013.4,43,5.8,4.7,12.0,-9.0,14.29,2.60,1200,0.0,-9.0,0.15,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,146,1.2,1079,36,3.6,1604,36,6.4,1620,20.1,26.3,1349,15.5,617,13.6,22.5,11.3,67.9,43.0,1328,15.6,4.8,3.4,-9.00,1007.5,1014.7,1016.9,2358,1012.8,108,3.5,8.1,12.0,-9.0,17.59,2.74,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,152,3.4,2896,36,4.7,1155,34,7.9,110,19.6,23.2,1428,17.2,344,14.3,20.1,15.6,72.4,55.0,1557,16.3,-9.0,-9.0,-9.00,1005.2,1014.9,1017.3,2117,1012.3,119,6.4,9.4,12.0,-9.0,-9.00,-9.00,-9,0.0,-9.0,0.60,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,155,1.0,887,2,3.2,1617,36,6.2,44,20.0,25.6,1429,16.1,548,12.3,21.0,13.2,62.0,47.0,1519,14.4,4.3,3.0,-9.00,1010.1,1014.5,1016.7,2254,1012.7,1,4.8,5.9,12.0,-9.0,15.83,2.84,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,156,1.2,1048,16,3.1,1852,14,5.3,1845,20.9,26.5,1532,17.1,648,15.7,26.6,15.1,74.6,42.0,1540,17.9,4.8,3.4,-9.00,1006.0,1014.4,1016.7,2359,1012.6,140,4.9,9.1,12.0,-9.0,20.61,3.09,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,159,2.9,2516,5,5.1,1405,2,9.7,1027,20.5,26.4,1349,17.5,343,12.9,23.2,12.9,62.3,47.0,1609,14.9,5.5,3.8,-9.00,1005.7,1013.7,1015.9,2148,1011.8,1,4.5,7.7,12.0,-9.0,17.39,2.80,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,23.7,24.4,24.2,21.4,20.3,
20200926,162,1.9,1681,2,5.1,1050,2,7.3,1033,20.9,26.2,1439,17.0,620,14.5,24.1,13.9,67.6,51.0,1322,16.6,-9.0,-9.0,-9.00,1010.8,1014.6,1016.7,2305,1012.9,13,4.6,8.7,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,165,2.0,1761,34,4.6,1750,32,6.2,1601,21.5,24.8,1510,19.2,730,16.0,26.3,18.7,71.9,53.0,1505,18.2,4.9,3.4,-9.00,1009.2,1014.4,1016.2,2254,1012.3,237,4.8,10.0,12.0,-9.0,18.98,2.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.2,22.3,22.2,20.9,18.5,
20200926,168,3.4,2947,7,7.6,233,7,10.9,231,21.5,25.3,1617,19.5,610,13.7,25.2,17.1,61.5,48.0,1556,15.8,5.8,4.1,-9.00,1006.7,1014.2,1016.3,2339,1012.1,231,4.5,10.0,12.0,-9.0,18.48,2.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,22.4,23.3,23.7,22.2,19.0,
20200926,169,4.4,3797,2,7.7,1024,2,9.8,1023,20.8,23.5,1152,18.2,1911,16.9,22.3,14.1,78.8,63.0,1311,19.3,2.5,1.7,-9.00,1005.6,1014.4,1016.2,2151,1012.1,354,2.3,10.4,12.0,-9.0,6.19,0.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,170,1.5,1335,14,3.9,1455,14,5.5,1450,21.1,26.1,1313,18.5,537,16.1,24.2,17.1,74.4,51.0,1240,18.3,-9.0,-9.0,-9.00,1010.3,1014.3,1016.3,2335,1012.2,45,5.6,9.4,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,172,1.8,1536,9,4.5,723,9,5.8,719,19.4,26.3,1438,15.3,709,14.9,22.8,14.7,77.0,49.0,1438,17.0,3.5,2.5,-9.00,1008.6,1014.7,1016.7,2353,1012.9,207,3.9,7.9,12.0,-9.0,13.72,2.13,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,174,0.6,536,20,2.7,1457,20,4.8,1449,18.5,26.1,1442,14.0,653,15.1,21.7,13.0,83.4,46.0,1411,17.2,-9.0,-9.0,-9.00,994.7,1013.8,1016.3,2354,1011.9,1501,5.3,6.0,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,177,2.4,2092,5,5.0,1234,7,8.3,1230,19.1,24.0,1445,13.8,339,12.8,22.6,11.6,67.9,50.0,1304,14.8,5.3,3.7,-9.00,1012.8,1016.0,1018.2,2353,1014.4,336,3.4,10.2,12.0,-9.0,19.81,2.87,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,184,2.4,2066,5,5.7,1211,5,8.6,1205,22.1,25.8,1203,20.5,2328,16.2,24.3,15.9,69.9,54.0,1334,18.4,5.2,3.6,-9.00,1011.9,1014.3,1016.4,2311,1011.9,205,4.0,8.1,12.0,-9.0,18.44,3.11,1200,-9.0,5.7,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,24.2,24.3,24.3,22.8,20.9,
20200926,185,2.7,2321,9,5.3,2353,7,6.3,2350,22.2,24.9,1156,19.7,2315,18.2,23.8,14.4,78.6,69.0,1159,20.9,3.6,2.5,-9.00,1005.6,1013.9,1015.8,2135,1011.7,143,4.3,7.5,12.0,-9.0,12.81,2.56,1200,0.4,-9.0,-9.00,0.3,854,0.3,944,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,188,1.8,1588,7,3.8,1440,5,6.2,1616,21.1,23.9,1257,18.7,139,15.6,22.1,17.2,71.3,58.0,1259,17.7,-9.0,-9.0,-9.00,1012.0,1014.4,1016.3,2228,1011.8,159,5.4,7.3,12.0,-9.0,-9.00,-9.00,-9,1.6,-9.0,-9.00,0.9,350,0.9,440,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,189,1.7,1430,7,3.7,1009,7,7.5,1010,21.1,23.9,1110,18.6,327,17.0,23.1,17.0,78.1,64.0,1111,19.4,-9.0,-9.0,-9.00,1008.0,1014.0,1016.1,2146,1011.6,138,4.8,5.9,12.0,-9.0,-9.00,-9.00,-9,-9.0,1.4,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,192,0.8,677,7,2.7,1109,9,5.3,1307,18.9,26.0,1531,13.6,629,13.6,21.5,13.3,73.8,47.0,1507,15.6,4.5,3.2,-9.00,1011.5,1015.1,1017.5,2339,1013.4,1,3.9,8.5,12.0,-9.0,18.24,3.00,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,201,2.8,2400,9,4.4,1211,5,10.1,1147,19.2,24.1,1439,15.9,506,11.7,22.3,13.5,62.8,45.0,1340,13.8,-9.0,-9.0,-9.00,1012.2,1017.8,1019.8,2347,1016.0,303,3.6,10.0,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,202,1.5,1295,7,5.2,1419,7,7.7,1417,17.8,24.3,1409,13.0,630,12.4,21.0,9.1,72.9,45.0,1403,14.4,-9.0,-9.0,-9.00,1012.0,1017.6,1019.9,2359,1015.6,359,4.0,8.2,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,203,1.2,1073,9,3.6,1506,7,7.8,1541,18.1,24.6,1351,12.5,603,12.5,19.6,9.3,72.1,42.0,1501,14.5,-9.0,-9.0,-9.00,1007.7,1017.1,1019.4,2347,1015.4,204,4.5,7.9,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,211,2.4,2059,36,5.3,1041,36,12.0,1037,16.6,21.2,1348,14.1,2353,12.5,19.1,12.7,77.5,57.0,1344,14.5,-9.0,-9.0,-9.00,994.6,1018.3,1020.6,2359,1015.9,352,7.6,1.8,12.0,-9.0,-9.00,-9.00,-9,0.0,-9.0,-9.00,0.0,-9,0.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,212,1.2,996,7,3.6,1641,11,7.6,1310,16.3,22.5,1408,11.0,557,11.7,19.5,7.7,76.4,49.0,1409,13.8,-9.0,-9.0,-9.00,1001.1,1017.6,1019.9,2353,1016.0,301,6.5,6.4,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,216,2.9,2485,2,5.0,934,36,10.6,220,13.2,15.7,1402,12.5,447,11.6,14.5,10.9,90.5,78.0,1225,13.7,-9.0,-9.0,-9.00,935.1,1016.9,1019.2,2358,1014.5,230,7.1,1.0,12.0,-9.0,-9.00,-9.00,-9,21.0,-9.0,-9.00,5.6,1910,1.4,1831,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,217,2.4,2110,18,4.2,58,16,7.1,957,16.6,19.7,1403,13.9,2359,12.6,17.1,12.1,78.4,59.0,1408,14.6,-9.0,-9.0,-9.00,981.4,1017.2,1019.8,2359,1014.7,310,8.0,2.6,12.0,-9.0,-9.00,-9.00,-9,1.0,-9.0,-9.00,0.8,2009,0.5,2016,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,221,1.0,844,5,3.6,1712,5,6.3,1317,15.5,22.3,1408,9.5,531,11.5,19.5,8.7,79.8,46.0,1537,13.6,-9.0,-9.0,-9.00,986.1,1017.0,1019.4,2306,1015.3,246,6.1,5.6,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,226,0.5,450,32,2.5,1351,34,4.2,1346,15.9,24.2,1447,11.7,248,12.3,19.8,8.7,81.5,50.0,1345,14.3,-9.0,-9.0,-9.00,995.8,1016.0,1018.7,2350,1014.1,1448,4.5,5.6,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,232,1.4,1175,7,4.5,1211,5,7.9,1209,17.5,23.6,1545,12.4,643,12.8,19.6,11.9,77.5,51.0,1413,14.8,-9.0,-9.0,-9.00,1006.8,1016.4,1018.7,2350,1014.7,258,3.4,8.5,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,235,2.6,2272,2,4.3,938,5,8.0,944,19.9,25.1,1433,15.6,642,11.9,22.8,15.2,61.0,43.0,1353,13.9,-9.0,-9.0,-9.00,1013.4,1014.6,1016.5,2354,1012.6,55,3.0,3.1,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,236,1.6,1351,7,3.7,1239,9,7.6,1304,19.8,25.0,1405,15.3,712,12.6,22.7,13.6,64.4,46.0,1306,14.6,-9.0,-9.0,-9.00,1014.7,1016.2,1018.4,2358,1014.4,116,3.0,9.5,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,238,1.1,908,9,3.0,1517,7,5.6,1136,17.5,24.3,1441,12.9,556,12.8,21.0,12.9,77.1,46.0,1612,14.8,-9.0,-9.0,-9.00,995.8,1015.9,1018.5,2356,1014.1,239,4.4,6.9,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,239,1.7,1508,34,3.6,1537,36,6.6,1534,19.4,24.7,1548,15.2,634,11.3,20.8,12.9,60.5,44.0,1712,13.4,-9.0,-9.0,-9.00,1005.1,1016.0,1018.4,2355,1014.3,152,4.4,8.0,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,243,1.7,1491,5,3.7,49,2,6.4,1719,19.8,25.8,1433,15.3,434,13.9,23.7,12.6,70.4,45.0,1427,15.9,-9.0,-9.0,-9.00,1013.5,1014.9,1016.8,2346,1013.0,41,2.8,9.7,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,244,0.7,592,36,2.8,1601,2,4.7,1556,17.1,24.5,1411,12.8,602,13.6,20.1,11.6,82.9,47.0,1414,15.6,-9.0,-9.0,-9.00,986.4,1015.1,1017.8,2350,1013.0,1438,4.1,6.5,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
20200926,245,1.6,1362,2,4.0,1628,36,6.4,1320,19.1,25.3,1343,14.6,643,13.8,22.6,12.4,73.6,46.0,1333,15.8,-9.0,-9.0,-9.00,1006.3,1014.5,1016.7,2350,1012.8,47,3.1,9.7,12.0,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0,
