일련번호,접수일자,관할기관,로드킬_위도,로드킬_경도,가까운_관측소_번호,가까운_관측소_이름,거리_km,관측소_운영여부,평균기온,강수량
2208,2021-04-08,경기 시흥시,37.36756014,126.8302749,119,수원,17.32,True,2.3,6.3
2209,2021-04-09,충북 음성군,36.96764791,127.4658635,232,천안,27.54,True,1.9,5.1
2210,2021-04-09,충남 천안시 동남구,36.73120093,127.2821378,232,천안,3.59,True,1.9,5.1
2211,2021-04-09,서울 강남구,37.47105225,127.0921354,108,서울,15.77,True,2.7,5.8
2212,2021-04-09,서울 광진구,37.529767,127.0744966,108,서울,10.64,True,2.7,5.8
2213,2021-04-10,충남 당진시,36.82253971,126.6458357,129,서산(농),14.41,True,1.6,4.7
2214,2021-04-10,인천 중구,37.4289898,126.4185356,112,인천,19.0,True,3.3,5.8
2215,2021-04-10,경기 화성시,37.21685971,127.0237881,119,수원,7.04,True,2.4,5.0
2216,2021-04-10,경기 안성시,37.10315671,127.3243456,203,이천,22.81,True,1.3,3.0
2217,2021-04-10,경기 하남시,37.54068422,127.1781528,108,서울,19.03,True,2.6,4.7
2218,2021-04-10,경기 하남시,37.54015652,127.1789583,108,서울,19.11,True,2.6,4.7
2219,2021-04-10,경기 하남시,37.53901783,127.1820691,108,서울,19.4,True,2.6,4.7
2220,2021-04-11,전북 김제시,35.87121339,126.8522578,140,군산,17.01,True,1.5,4.6
2221,2021-04-11,충남 당진시,36.89950366,126.7056056,129,서산(농),23.32,True,1.5,5.1
2222,2021-04-11,광주 남구,35.08369536,126.8080876,156,광주,12.49,True,1.4,4.4
2223,2021-04-11,경기 남양주시,37.59892821,127.2376731,108,서울,24.15,True,1.7,3.9
2224,2021-04-11,경기 남양주시,37.58232049,127.3123885,202,양평,19.14,True,0.7,2.2
2225,2021-04-11,대전 유성구,36.39168749,127.3504184,133,대전,2.93,True,1.3,4.0
2226,2021-04-11,경기 용인시 처인구,37.15445631,127.3388982,203,이천,17.72,True,0.7,2.8
2227,2021-04-11,대구 수성구,35.83566784,128.7149431,143,대구,10.25,True,1.9,4.0
2228,2021-04-11,충북 진천군,36.99233901,127.4459758,232,천안,28.98,True,0.9,3.0
2229,2021-04-12,서울 강북구,37.64416883,127.0253314,108,서울,9.64,True,2.4,4.8
2230,2021-04-12,충북 음성군,37.11849389,127.6358983,203,이천,21.03,True,0.9,3.6
2231,2021-04-12,전북 익산시,36.143323,127.0436767,236,부여,18.1,True,1.3,3.6
2232,2021-04-12,강원 원주시,37.27792411,127.9095617,114,원주,7.39,True,1.8,4.9
2233,2021-04-12,경기 하남시,37.52254785,127.1950961,108,서울,20.93,True,2.4,4.8
2234,2021-04-12,경기 시흥시,37.35164387,126.7441171,112,인천,17.53,True,3.7,6.6
2235,2021-04-12,경남 양산시,35.44283166,129.0430344,257,양산시,15.2,True,1.8,6.6
2236,2021-04-13,서울 관악구,37.47568847,126.9760632,108,서울,10.68,True,3.7,5.7
2237,2021-04-13,서울 도봉구,37.65002926,127.0276088,108,서울,10.3,True,3.7,5.7
2238,2021-04-13,서울 중구,37.56551072,126.9680615,108,서울,0.68,True,3.7,5.7
2239,2021-04-14,충남 홍성군,36.60920537,126.701336,177,홍성,5.52,True,2.4,4.6
2240,2021-04-14,인천 남동구,37.39885962,126.7032864,112,인천,11.17,True,4.0,6.7
2241,2021-04-14,경기 이천시,37.08496939,127.5935423,203,이천,22.14,True,2.0,4.4
2242,2021-04-14,경기 이천시,37.08669137,127.5917368,203,이천,21.9,True,2.0,4.4
2243,2021-04-14,서울 성동구,37.55023659,127.0671356,108,서울,9.24,True,2.9,6.9
2244,2021-04-14,충남 당진시,36.87272795,126.6388905,129,서산(농),16.83,True,2.3,5.8
2245,2021-04-15,제주특별자치도 서귀포시,33.43413945,126.829292,184,제주,29.18,True,2.5,6.7
2246,2021-04-15,제주특별자치도 서귀포시,33.43552826,126.8338749,184,제주,29.53,True,2.5,6.7
2247,2021-04-15,경기 남양주시,37.66225278,127.1804824,108,서울,21.44,True,2.1,4.7
2248,2021-04-15,경기 화성시,37.13303426,126.8959418,119,수원,17.39,True,1.6,4.0
2249,2021-04-15,서울 양천구,37.53920658,126.8685719,108,서울,9.29,True,2.1,4.7
2250,2021-04-15,충남 아산시,36.81168573,126.9759707,232,천안,28.73,True,1.1,3.3
2251,2021-04-16,제주특별자치도 서귀포시,33.27743185,126.606344,189,서귀포,5.16,True,1.5,3.8
2252,2021-04-16,충남 아산시,36.82260296,127.0817102,232,천안,19.94,True,1.2,4.0
2253,2021-04-16,경남 남해군,34.83968739,127.8919363,295,남해,4.06,True,1.2,3.7
2254,2021-04-16,충남 당진시,36.83142698,126.6151439,129,서산(농),12.41,True,2.5,5.8
2255,2021-04-16,충남 아산시,36.89309235,126.9644696,232,천안,32.63,True,1.2,4.0
2256,2021-04-16,제주특별자치도 제주시,33.36708375,126.3335618,185,고산,17.84,True,3.6,7.8
2257,2021-04-17,충남 당진시,37.01287581,126.5353412,129,서산(농),26.83,True,3.1,7.5
2258,2021-04-17,충남 당진시,36.94060932,126.6789959,129,서산(농),24.69,True,3.1,7.5
2259,2021-04-17,경북 김천시,36.12945592,128.1636814,279,구미,14.09,True,1.8,4.6
2260,2021-04-17,전남 고흥군,34.51451801,127.1269606,262,고흥,17.85,True,2.8,7.0
2261,2021-04-17,부산 강서구,35.06295571,128.823871,159,부산,19.5,True,3.9,10.7
2262,2021-04-18,경기 고양시 덕양구,37.59389429,126.8651263,108,서울,9.22,True,3.2,5.7
2263,2021-04-18,경북 군위군,36.17279444,128.7190442,278,의성,20.56,True,1.8,5.1
2264,2021-04-18,경남 사천시,35.08991153,128.097466,192,진주,9.74,True,1.5,4.7
2265,2021-04-18,세종특별자치시 세종시,36.53380936,127.3546363,239,세종,11.24,True,2.0,4.2
2266,2021-04-18,충북 영동군,36.13175189,127.6531466,238,금산,15.66,True,2.3,4.1
2267,2021-04-18,경기 가평군,37.69458602,127.3902943,202,양평,24.68,True,1.9,4.0
2268,2021-04-18,경기 양평군,37.64434189,127.3764083,202,양평,20.2,True,1.9,4.0
2269,2021-04-18,충남 아산시,36.86715261,127.0522951,232,천안,24.37,True,2.2,4.7
2270,2021-04-18,서울 송파구,37.50102187,127.1495734,108,서울,17.99,True,3.2,5.7
2271,2021-04-18,경기 구리시,37.60523136,127.1478484,108,서울,16.48,True,3.2,5.7
2272,2021-04-19,경기 평택시,37.0210236,127.0932036,119,수원,29.53,True,2.0,4.7
2273,2021-04-19,강원 춘천시,37.74439112,127.6921246,212,홍천,17.89,True,1.5,5.2
2274,2021-04-19,경기 용인시 처인구,37.2657739,127.215907,119,수원,20.42,True,2.0,4.7
2275,2021-04-19,세종특별자치시 세종시,36.61912926,127.178262,239,세종,16.02,True,1.5,4.3
2276,2021-04-19,충남 서산시,36.79562443,126.5388467,129,서산(농),4.54,True,2.2,5.1
2277,2021-04-19,서울 강남구,37.47702296,127.0490005,108,서울,12.8,True,2.4,4.9
2278,2021-04-19,충남 서산시,36.81662245,126.5708709,129,서산(농),8.21,True,2.2,5.1
2279,2021-04-19,서울 강동구,37.54201668,127.1392677,108,서울,15.64,True,2.4,4.9
2280,2021-04-20,경기 용인시 처인구,37.21961397,127.2783467,203,이천,18.88,True,1.2,3.3
2281,2021-04-20,경기 포천시,37.82248279,127.1573689,98,동두천,12.25,True,1.3,4.7
2282,2021-04-21,충남 홍성군,36.57329261,126.6770616,177,홍성,9.42,True,1.3,4.7
2283,2021-04-21,충남 홍성군,36.57332039,126.6769783,177,홍성,9.42,True,1.3,4.7
2284,2021-04-21,충남 홍성군,36.57332039,126.6769783,177,홍성,9.42,True,1.3,4.7
2285,2021-04-21,충남 홍성군,36.65608864,126.7039179,177,홍성,1.46,True,1.3,4.7
2286,2021-04-21,전남 목포시,34.80958178,126.3775796,165,목포,0.93,True,2.2,5.1
2287,2021-04-21,충남 당진시,36.90086334,126.6335292,129,서산(농),18.71,True,1.6,5.0
2288,2021-04-21,서울 성북구,37.60767368,127.0473581,108,서울,8.24,True,1.8,4.3
2289,2021-04-21,대전 서구,36.31716915,127.3773901,133,대전,6.12,True,1.0,3.7
2290,2021-04-21,서울 영등포구,37.52190372,126.9014581,108,서울,7.9,True,1.8,4.3
2291,2021-04-21,경기 용인시 처인구,37.11259979,127.3123742,203,이천,22.7,True,0.9,3.2
2292,2021-04-21,경기 용인시 처인구,37.11457175,127.3110687,203,이천,22.61,True,0.9,3.2
2293,2021-04-21,경기 용인시 처인구,37.13137526,127.3105405,203,이천,21.31,True,0.9,3.2
2294,2021-04-21,경기 용인시 처인구,37.14126292,127.3086238,203,이천,20.69,True,0.9,3.2
2295,2021-04-21,경기 용인시 처인구,37.14390152,127.3104013,203,이천,20.38,True,0.9,3.2
2296,2021-04-21,경기 용인시 처인구,37.14584574,127.3110679,203,이천,20.19,True,0.9,3.2
2297,2021-04-21,경기 용인시 처인구,37.14909537,127.3122343,203,이천,19.88,True,0.9,3.2
2298,2021-04-22,충남 태안군,36.86830551,126.2751482,129,서산(농),22.29,True,1.9,5.7
2299,2021-04-22,서울 구로구,37.49004569,126.8565189,108,서울,13.22,True,2.5,5.0
2300,2021-04-22,대전 대덕구,36.35213767,127.4050254,133,대전,3.68,True,2.1,6.6
2301,2021-04-22,경기 화성시,37.11809247,126.9430765,119,수원,17.55,True,1.8,4.9
2302,2021-04-22,경기 김포시,37.65102243,126.654673,201,강화,19.38,True,2.2,6.7
2303,2021-04-22,전북 정읍시,35.55875097,126.8667089,245,정읍,2.56,True,1.7,6.6
2304,2021-04-23,경남 창원시 마산합포구,35.17371572,128.5675864,155,창원,0.61,True,2.5,5.5
2305,2021-04-23,경기 광주시,37.40472985,127.2498164,202,양평,23.53,True,1.9,4.9
2306,2021-04-23,경기 용인시 수지구,37.30634992,127.0840298,119,수원,9.52,True,3.3,7.1
2307,2021-04-23,전북 김제시,35.72661936,126.840346,243,부안,11.18,True,2.8,5.6
2308,2021-04-23,충남 당진시,37.00412633,126.5041223,129,서산(농),25.63,True,3.3,6.7
2309,2021-04-23,경기 안산시 단원구,37.31026012,126.7497288,119,수원,21.26,True,3.3,7.1
2310,2021-04-23,경기 양주시,37.8118976,126.9848861,98,동두천,12.02,True,1.6,5.9
2311,2021-04-23,충북 증평군,36.74378909,127.6321871,131,청주,20.66,True,2.7,6.5
2312,2021-04-24,경기 안성시,37.03007927,127.1606412,119,수원,31.1,True,2.3,4.3
2313,2021-04-24,경기 안성시,37.01991406,127.1733903,232,천안,30.54,True,1.9,3.7
2314,2021-04-24,경기 안산시 단원구,37.22593521,126.6460746,112,인천,28.06,True,3.1,7.5
2315,2021-04-24,서울 양천구,37.53723387,126.8282704,108,서울,12.7,True,2.7,5.2
2316,2021-04-24,충남 아산시,36.87109353,126.8808949,177,홍성,29.32,True,1.2,4.4
2317,2021-04-24,경북 경주시,35.7541282,129.0458031,283,경주시,15.66,True,3.5,5.6
2318,2021-04-24,경기 화성시,37.1273964,126.9148845,119,수원,17.28,True,2.3,4.3
2319,2021-04-24,충남 아산시,36.81943422,126.943307,177,홍성,29.03,True,1.2,4.4
2320,2021-04-24,충남 아산시,36.79468598,126.8740088,177,홍성,22.54,True,1.2,4.4
2321,2021-04-24,충남 당진시,36.81243259,126.803404,177,홍성,20.07,True,1.2,4.4
2322,2021-04-24,경기 광주시,37.28957851,127.3229515,203,이천,14.55,True,1.0,3.0
2323,2021-04-24,충남 당진시,36.94177584,126.6788292,129,서산(농),24.78,True,2.5,5.0
2324,2021-04-24,경남 통영시,34.82378236,128.4386911,162,통영,2.42,True,2.4,4.8
2325,2021-04-24,충남 당진시,36.94302569,126.6789125,129,서산(농),24.89,True,2.5,5.0
2326,2021-04-24,경남 거제시,34.79812205,128.6232024,294,거제,10.16,True,2.0,4.2
2327,2021-04-24,강원 고성군,38.211044,128.4938378,90,속초,7.61,True,1.5,3.8
2328,2021-04-24,충북 청주시 상당구,36.63202218,127.4892596,131,청주,4.41,True,1.5,2.9
2329,2021-04-24,충남 당진시,36.85672897,126.586035,129,서산(농),12.23,True,2.5,5.0
2330,2021-04-24,충남 당진시,36.84386938,126.5839522,129,서산(농),11.06,True,2.5,5.0
2331,2021-04-24,충남 서산시,36.82064984,126.5764813,129,서산(농),8.87,True,2.5,5.0
2332,2021-04-24,충남 당진시,36.82989878,126.5802029,129,서산(농),9.77,True,2.5,5.0
2333,2021-04-25,충남 당진시,36.89686514,126.7086331,129,서산(농),23.37,True,2.1,5.2
2334,2021-04-25,충남 당진시,36.94297014,126.6788847,129,서산(농),24.89,True,2.1,5.2
2335,2021-04-25,충남 서산시,36.97776685,126.4141595,129,서산(농),23.83,True,2.1,5.2
2336,2021-04-25,강원 영월군,37.25540923,128.4470661,121,영월,8.29,True,2.4,4.9
2337,2021-04-25,강원 영월군,37.25624253,128.4503714,121,영월,8.36,True,2.4,4.9
2338,2021-04-26,충남 서산시,36.81751126,126.5725096,129,서산(농),8.38,True,1.5,4.9
2339,2021-04-26,충남 서산시,36.80415137,126.549901,129,서산(농),5.88,True,1.5,4.9
2340,2021-04-26,경기 광주시,37.30560449,127.3310891,203,이천,14.31,True,1.4,3.4
2341,2021-04-26,경북 경산시,35.83250205,128.741774,143,대구,12.52,True,2.3,5.1
2342,2021-04-26,충남 당진시,36.99968322,126.5495346,129,서산(농),25.58,True,1.5,4.9
2343,2021-04-26,충남 보령시,36.44197382,126.6020723,235,보령,13.37,True,1.0,3.7
2344,2021-04-26,경남 김해시,35.17047074,128.8195629,253,김해시,9.24,True,2.3,5.5
2345,2021-04-27,경기 부천시,37.50887482,126.7501955,112,인천,11.58,True,2.5,5.7
2346,2021-04-27,서울 강남구,37.48280029,127.0626935,108,서울,13.04,True,2.3,5.0
2347,2021-04-27,충남 당진시,36.85978707,126.7522966,177,홍성,23.21,True,1.7,4.2
2348,2021-04-27,대구 달서구,35.84030288,128.5382652,143,대구,8.82,True,1.5,4.3
2349,2021-04-27,경기 용인시 처인구,37.18964538,127.2780698,203,이천,20.04,True,1.4,3.0
2350,2021-04-28,충남 당진시,36.8863923,126.6010883,129,서산(농),15.64,True,2.3,5.9
2351,2021-04-28,충남 당진시,36.88525352,126.5993662,129,서산(농),15.45,True,2.3,5.9
2352,2021-04-28,경북 경산시,35.89005211,128.8132934,281,영천,15.78,True,1.6,4.2
2353,2021-04-29,충남 당진시,36.83840021,126.7203558,177,홍성,20.31,True,1.8,5.3
2354,2021-04-30,부산 해운대구,35.21280478,129.1251443,257,양산시,14.2,True,3.7,6.6
2355,2021-04-30,경기 수원시 영통구,37.25230076,127.0746989,119,수원,8.22,True,2.3,5.4
2356,2021-05-01,경기 파주시,37.74770889,126.8681771,99,파주,17.77,True,1.6,4.5
2357,2021-05-01,경기 고양시 덕양구,37.71429693,126.9025636,108,서울,16.84,True,2.7,6.3
2358,2021-05-01,경기 양주시,37.71793582,126.9273666,108,서울,16.64,True,2.7,6.3
2359,2021-05-01,충남 당진시,36.99765525,126.5246204,129,서산(농),25.03,True,3.5,7.3
2360,2021-05-01,충남 당진시,36.87283973,126.6774146,129,서산(농),19.56,True,3.5,7.3
2361,2021-05-01,충남 당진시,36.95574482,126.5905041,129,서산(농),21.92,True,3.5,7.3
2362,2021-05-01,경기 평택시,37.02524335,126.9836029,119,수원,27.47,True,2.9,6.7
2363,2021-05-01,충북 충주시,37.10052607,127.756415,127,충주,22.63,True,1.8,5.4
2364,2021-05-01,서울 구로구,37.49479468,126.8326045,108,서울,14.51,True,2.7,6.3
2365,2021-05-01,경기 평택시,37.05701853,127.0537342,119,수원,24.69,True,2.9,6.7
2366,2021-05-01,경기 광주시,37.4892206,127.3056697,202,양평,16.66,True,1.5,3.7
2367,2021-05-01,전남 신안군,34.86207388,126.275338,165,목포,10.89,True,5.4,9.3
2368,2021-05-01,전남 신안군,34.85674152,126.2963361,165,목포,8.92,True,5.4,9.3
2369,2021-05-02,제주특별자치도 제주시,33.49568226,126.4824617,184,제주,4.84,True,3.9,6.7
2370,2021-05-02,경기 파주시,37.8306127,126.7172729,99,파주,7.51,True,1.4,4.0
2371,2021-05-02,서울 강남구,37.51998947,127.0222242,108,서울,7.58,True,3.1,5.3
2372,2021-05-02,경남 진주시,35.15790301,128.0703001,192,진주,2.83,True,1.3,4.4
2373,2021-05-02,강원 철원군,38.12975529,127.4029747,95,철원,8.87,True,1.2,3.9
2374,2021-05-02,경기 평택시,37.01566166,127.0109339,119,수원,28.63,True,2.5,5.3
2375,2021-05-02,경기 용인시 처인구,37.12443164,127.309402,203,이천,21.92,True,1.7,3.9
2376,2021-05-02,경기 안성시,37.1000734,127.3052919,203,이천,24.16,True,1.7,3.9
2377,2021-05-02,경기 안성시,37.1000734,127.3052919,203,이천,24.16,True,1.7,3.9
2378,2021-05-02,경북 경주시,35.98799256,129.2151972,138,포항,15.61,True,2.6,4.6
2379,2021-05-02,인천 부평구,37.49090453,126.7356696,112,인천,9.88,True,3.3,5.8
2380,2021-05-03,전남 무안군,34.91812383,126.3388306,165,목포,11.87,True,2.9,5.5
2381,2021-05-03,충남 당진시,36.99754476,126.5594226,129,서산(농),25.52,True,1.7,4.3
2382,2021-05-03,충남 당진시,36.91722185,126.5980044,129,서산(농),18.36,True,1.7,4.3
2383,2021-05-03,경기 성남시 분당구,37.36850964,127.118108,119,수원,15.89,True,1.5,4.7
2384,2021-05-03,충남 청양군,36.45864349,126.8893775,236,부여,20.9,True,1.0,3.6
2385,2021-05-03,전남 영광군,35.27450039,126.4734757,252,영광군,1.1,True,1.4,4.3
2386,2021-05-03,충북 청주시 청원구,36.71728727,127.3559922,232,천안,7.55,True,1.0,2.7
2387,2021-05-03,충남 청양군,36.43036619,126.7220333,235,보령,18.68,True,1.3,3.4
2388,2021-05-03,경기 용인시 수지구,37.32793023,127.0620591,119,수원,9.18,True,1.5,4.7
2389,2021-05-03,경기 광주시,37.47133441,127.3346396,202,양평,14.24,True,1.2,4.0
2390,2021-05-03,서울 관악구,37.47799351,126.9626756,108,서울,10.39,True,2.1,4.9
2391,2021-05-04,경기 의정부시,37.71443844,127.0479383,108,서울,17.47,True,2.1,4.8
2392,2021-05-04,충남 공주시,36.45131359,127.0341416,239,세종,19.18,True,1.3,3.8
2393,2021-05-04,충남 공주시,36.46264581,127.0487232,239,세종,17.68,True,1.3,3.8
2394,2021-05-05,강원 춘천시,37.85943365,127.7451716,101,춘천,4.87,True,2.5,5.7
2395,2021-05-05,세종특별자치시 세종시,36.49895032,127.2361209,239,세종,1.7,True,2.0,4.5
2396,2021-05-05,강원 원주시,37.30280819,127.8136814,114,원주,12.37,True,2.1,4.6
2397,2021-05-05,강원 원주시,37.29822543,127.8150147,114,원주,12.43,True,2.1,4.6
2398,2021-05-05,강원 원주시,37.29447589,127.8149593,114,원주,12.59,True,2.1,4.6
2399,2021-05-05,강원 원주시,37.28519921,127.8134597,114,원주,13.13,True,2.1,4.6
2400,2021-05-05,강원 원주시,37.28150517,127.8110989,114,원주,13.5,True,2.1,4.6
2401,2021-05-05,충북 보은군,36.45688255,127.8173164,226,보은,8.18,True,2.2,4.9
2402,2021-05-05,충남 당진시,36.9152499,126.6004209,129,서산(농),18.28,True,3.5,6.7
2403,2021-05-05,충북 진천군,36.79891772,127.4340658,232,천안,13.23,True,2.7,6.2
2404,2021-05-05,전북 완주군,35.72207116,127.232531,244,임실,13.14,True,2.2,6.0
2405,2021-05-05,경기 파주시,37.72562507,126.6909729,99,파주,19.02,True,2.5,6.4
2406,2021-05-05,충북 증평군,36.75325982,127.6131887,131,청주,19.93,True,2.5,5.0
2407,2021-05-05,충북 음성군,36.87510616,127.6095467,131,청주,30.24,True,2.5,5.0
2408,2021-05-05,충남 태안군,36.56570406,126.3219016,129,서산(농),27.85,True,3.5,6.7
2409,2021-05-06,전북 남원시,35.46741349,127.5987807,264,함양군,14.15,True,1.1,3.4
2410,2021-05-06,전남 구례군,35.21760742,127.463189,247,남원,23.44,True,1.7,4.2
2411,2021-05-06,전남 구례군,35.21752409,127.4630779,247,남원,23.45,True,1.7,4.2
2412,2021-05-06,경기 용인시 처인구,37.31026859,127.2207664,119,수원,21.25,True,2.1,5.3
2413,2021-05-06,충남 천안시 동남구,36.79091316,127.1273455,232,천안,15.06,True,1.1,3.1
2414,2021-05-06,인천 연수구,37.4292996,126.6608731,112,인천,6.25,True,4.0,6.3
2415,2021-05-06,충남 당진시,37.00221052,126.5398133,129,서산(농),25.71,True,2.6,6.2
2416,2021-05-07,충남 홍성군,36.57679215,126.6747284,177,홍성,9.06,True,3.5,7.1
2417,2021-05-07,서울 영등포구,37.51282152,126.9027082,108,서울,8.57,True,3.4,6.7
2418,2021-05-07,충남 예산군,36.67331018,126.7837708,177,홍성,8.75,True,3.5,7.1
2419,2021-05-07,충남 당진시,36.98343601,126.5965583,129,서산(농),24.98,True,3.7,8.0
2420,2021-05-07,충남 당진시,36.90302999,126.6475833,129,서산(농),19.72,True,3.7,8.0
2421,2021-05-08,전남 무안군,34.95895501,126.5010642,165,목포,19.16,True,3.5,7.0
2422,2021-05-08,경남 거제시,34.88905574,128.6189226,294,거제,1.31,True,1.7,4.2
2423,2021-05-08,부산 강서구,35.207747,128.9742974,253,김해시,7.97,True,2.4,6.3
2424,2021-05-08,경기 이천시,37.3206894,127.5165152,203,이천,6.92,True,2.3,5.7
2425,2021-05-08,경기 남양주시,37.64303193,127.1274604,108,서울,16.32,True,3.4,8.4
2426,2021-05-09,경남 거제시,34.83464607,128.6519488,294,거제,7.36,True,,
2427,2021-05-09,충남 당진시,36.86864577,126.6760815,129,서산(농),19.2,True,2.2,6.1
2428,2021-05-09,경기 양주시,37.90608093,127.0069368,98,동두천,4.74,True,2.9,8.2
2429,2021-05-09,강원 홍천군,37.69387316,127.8865239,212,홍천,1.26,True,2.3,6.1
